namecity,name,link,review_score,review_count,area,address,hotel_latitude,hotel_longitude,description,cityname,latitude,longitude,temperature_j1,precipitation_j1,weathercode_j1,temperature_j2,precipitation_j2,weathercode_j2,temperature_j3,precipitation_j3,weathercode_j3,temperature_j4,precipitation_j4,weathercode_j4,temperature_j5,precipitation_j5,weathercode_j5,temperature_j6,precipitation_j6,weathercode_j6,temperature_j7,precipitation_j7,weathercode_j7,mean_temp,sum_precipitation,top_weather_code
Le Havre,Hôtel Spa Vent d'Ouest,https://www.booking.com/hotel/fr/vent-d-ouest-le-havre.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtyQ0Z0GwAIB0gIkOThjMWY5YmMtMDM4OS00ZjI1LTk3MmUtYWJiMjU4ZTM2NjY42AIG4AIB&sid=de2e315f2c1cdda82db4dd3bf15a09d3&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=dc4f6c343e42035f&srepoch=1672759401&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,0",759 expériences vécues,"Perret, Le Havre","4 Rue De Caligny, Perret, 76600 Le Havre, France",49.49141928,0.10070756,"L’Hôtel Spa Vent d’Ouest se situe au Havre, à seulement 550 mètres de la plage et à 5 minutes de route du terminal ferry. Il propose une connexion Wi-Fi gratuite et un spa Nuxe doté d’une superficie de 200 m², d’un hammam, de 3 salles de massage et 2 de salons.
Chacune des chambres dispose d’une télévision à écran plat, d’un coffre-fort et d’une salle de bains privative avec des articles de toilette gratuits.
L’Hôtel Spa Vent d’Ouest sert un petit-déjeuner buffet tous les matins. Vous pourrez le prendre en chambre moyennant un supplément. Vous aurez aussi la possibilité de déguster une cuisine bistronomique au restaurant Les Enfants Sages, à 5 minutes à pied, ainsi que de vous détendre avec un verre au bar de l’hôtel ou au salon de thé.
La gare ferroviaire du Havre se trouve à 2 km de l’hôtel. Un parking privé est accessible à proximité.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,0 pour un séjour à deux.
L'établissement Hôtel Spa Vent d'Ouest accueille des clients Booking.com depuis le 6 juil. 2009.",Le Havre,49.4938975,0.1079732,9.8,0.0,2,10.2,0.0,3,12.8,0.0,3,12.3,0.0,3,11.8,0.3,61,10.8,0.1,3,12.1,0.3,80,11.399999999999997,0.7,80
Le Havre,Au Cœur de Coty Le Havre 3 chambres et billard 90m2 - Les Appartements Océane,https://www.booking.com/hotel/fr/appartement-de-standing-coeur-de-ville-le-havre.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtyQ0Z0GwAIB0gIkOThjMWY5YmMtMDM4OS00ZjI1LTk3MmUtYWJiMjU4ZTM2NjY42AIG4AIB&sid=de2e315f2c1cdda82db4dd3bf15a09d3&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=dc4f6c343e42035f&srepoch=1672759401&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,5",2 expériences vécues,Le Havre,"Etage 1 44 Rue Maréchal Gallieni, 76600 Le Havre, France",49.4955583,0.1127878,"Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, l'établissement Au Cœur de Coty Le Havre 3 chambres et billard 90m2 - Les Appartements Océane est situé au Havre, à seulement 1,6 km de la plage du Havre et à 400 mètres de l'église Saint-Michel. Il se trouve à 25 km du musée d'ethnographie et d'art populaire normand et du vieux port de Honfleur.
Cet appartement comprend 3 chambres, une télévision à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un lave-vaisselle et d'un micro-ondes. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à proximité de l'appartement témoin Perret, du Volcan et de l'église Saint-Joseph. L'aéroport le plus proche est celui L'aéroport de Deauville-Normandie, à 38 km de l'établissement Au Cœur de Coty Le Havre 3 chambres et billard 90m2 - Les Appartements Océane.
L'établissement Au Cœur de Coty Le Havre 3 chambres et billard 90m2 - Les Appartements Océane accueille des clients Booking.com depuis le 31 août 2022.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",Le Havre,49.4938975,0.1079732,9.8,0.0,2,10.2,0.0,3,12.8,0.0,3,12.3,0.0,3,11.8,0.3,61,10.8,0.1,3,12.1,0.3,80,11.399999999999997,0.7,80
Le Havre,Mercure Le Havre Centre Bassin Du Commerce,https://www.booking.com/hotel/fr/mercure-bassin-du-commerce.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtyQ0Z0GwAIB0gIkOThjMWY5YmMtMDM4OS00ZjI1LTk3MmUtYWJiMjU4ZTM2NjY42AIG4AIB&sid=de2e315f2c1cdda82db4dd3bf15a09d3&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=dc4f6c343e42035f&srepoch=1672759401&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,5",1 185 expériences vécues,Le Havre,"Chaussée Georges Pompidou, 76600 Le Havre, France",49.49033645,0.11681288,"Le Mercure Le Havre Centre Bassin Du Commerce se trouve dans le centre-ville du Havre, en face du Bassin du Commerce et à proximité du port ferry. Il propose des chambres climatisées dotées d'une télévision par satellite à écran LCD et d'une connexion Wi-Fi.
Durant votre séjour, vous pourrez vous détendre avec un verre et une collation au bar et déguster une cuisine locale et moderne dans le restaurant de l'hôtel, Happy Dock.
Le Mercure Le Havre Bassin Centre du Commerce est situé dans la ville historique, à 800 mètres de la cathédrale Notre-Dame et du Muséum d'histoire naturelle du Havre. Honfleur et Deauville sont respectivement à 24 et 42 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,4 pour un séjour à deux.
L'établissement Mercure Le Havre Centre Bassin Du Commerce accueille des clients Booking.com depuis le 7 mars 2007.
Chaîne hôtelière/marque: Mercure",Le Havre,49.4938975,0.1079732,9.8,0.0,2,10.2,0.0,3,12.8,0.0,3,12.3,0.0,3,11.8,0.3,61,10.8,0.1,3,12.1,0.3,80,11.399999999999997,0.7,80
Le Havre,La Petite Rade Hôtel,https://www.booking.com/hotel/fr/les-voiles-sur-le-front-de-mer.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtyQ0Z0GwAIB0gIkOThjMWY5YmMtMDM4OS00ZjI1LTk3MmUtYWJiMjU4ZTM2NjY42AIG4AIB&sid=de2e315f2c1cdda82db4dd3bf15a09d3&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=dc4f6c343e42035f&srepoch=1672759401&from_beach_sr=1&from=searchresults#hotelTmpl,"8,2",249 expériences vécues,Le Havre,"3 Place Clemenceau, Sainte-Adresse, 76310 Le Havre, France",49.50238471,0.08598089,"Installé au Havre, à quelques pas de la côte, l'établissement La Petite Rade Hôtel offre une vue panoramique sur la mer et dispose d'un accès direct à la plage ainsi que d'une connexion Wi-Fi gratuite.
Tous les hébergements de l'établissement La Petite Rade Hôtel incluent une télévision par satellite à écran plat et une salle de bains privative. Vous bénéficierez gratuitement d'un plateau de courtoisie avec du thé, du café et des collations.
Vous pourrez déguster un petit-déjeuner buffet chaque matin dans la salle à manger ou dans l'intimité de votre chambre. Vous profiterez également de tarifs réduits dans plusieurs restaurants voisins et dans un bar situé dans le bâtiment de l'établissement.
En voiture, Le Front de Mer est à 20 minutes de Honfleur et d'Étretat ainsi qu'à 40 minutes de Trouville-sur-Mer et de Deauville.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,3 pour un séjour à deux.
L'établissement La Petite Rade Hôtel accueille des clients Booking.com depuis le 16 nov. 2007.",Le Havre,49.4938975,0.1079732,9.8,0.0,2,10.2,0.0,3,12.8,0.0,3,12.3,0.0,3,11.8,0.3,61,10.8,0.1,3,12.1,0.3,80,11.399999999999997,0.7,80
Le Havre,Hôtel Carmin,https://www.booking.com/hotel/fr/carmin.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtyQ0Z0GwAIB0gIkOThjMWY5YmMtMDM4OS00ZjI1LTk3MmUtYWJiMjU4ZTM2NjY42AIG4AIB&sid=de2e315f2c1cdda82db4dd3bf15a09d3&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=dc4f6c343e42035f&srepoch=1672759401&from_beach_sr=1&from=searchresults#hotelTmpl,"8,3",724 expériences vécues,"Perret, Le Havre","15, Rue Georges Braque, Perret, 76600 Le Havre, France",49.49493852,0.10553956,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Carmin ! Connectez-vous pour économiser.
L'Hôtel Carmin est situé dans le centre-ville du Havre, à 700 mètres de la plage HAVRE. Il propose des chambres avec salle de bains privative et connexion Wi-Fi gratuite.
Les chambres du Carmin sont équipées d'un téléphone et d'une télévision à écran plat. Leur salle de bains privative est pourvue d'une baignoire ou d'une douche.
Un petit-déjeuner est servi sur place moyennant des frais supplémentaires et sur réservation préalable.
Plusieurs sites d'intérêt du Havre se trouvent à proximité du Carmin Hotel, notamment la cathédrale Saint-Joseph et l'hôtel de ville. Vous trouverez également un certain nombre de restaurants à quelques pas.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,2 pour un séjour à deux.
L'établissement Hôtel Carmin accueille des clients Booking.com depuis le 28 avr. 2008.",Le Havre,49.4938975,0.1079732,9.8,0.0,2,10.2,0.0,3,12.8,0.0,3,12.3,0.0,3,11.8,0.3,61,10.8,0.1,3,12.1,0.3,80,11.399999999999997,0.7,80
Le Havre,L'Atelier d'Oscar,https://www.booking.com/hotel/fr/atelier-d-oscar.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtyQ0Z0GwAIB0gIkOThjMWY5YmMtMDM4OS00ZjI1LTk3MmUtYWJiMjU4ZTM2NjY42AIG4AIB&sid=de2e315f2c1cdda82db4dd3bf15a09d3&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=dc4f6c343e42035f&srepoch=1672759401&from_beach_sr=1&from=searchresults#hotelTmpl,"8,4",5 expériences vécues,"Perret, Le Havre","6 Rue Georges Heuillard, Perret, 76600 Le Havre, France",49.491319,0.1157516,"L'Atelier d'Oscar est situé au Havre, dans le quartier de Perret, à moins de 1 km du Volcan, à 7 minutes à pied de l'appartement témoin Perret et à moins de 1 km de l'église Saint-Michel. Vous séjournerez à 1,7 km de la plage du Havre. Vous bénéficierez gratuitement d'un parking privé sur place et d'une connexion Wi-Fi.
Cet appartement comprend une chambre, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une douche et d'un sèche-cheveux. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à 1,3 km de l'église Saint-Joseph et à 24 km du musée d'ethnographie et d'art populaire normand. L'aéroport de Deauville-Normandie, le plus proche, est à 37 km.
L'établissement L'Atelier d'Oscar accueille des clients Booking.com depuis le 11 août 2022.",Le Havre,49.4938975,0.1079732,9.8,0.0,2,10.2,0.0,3,12.8,0.0,3,12.3,0.0,3,11.8,0.3,61,10.8,0.1,3,12.1,0.3,80,11.399999999999997,0.7,80
Le Havre,Résidence Dauphine,https://www.booking.com/hotel/fr/residence-dauphine.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtyQ0Z0GwAIB0gIkOThjMWY5YmMtMDM4OS00ZjI1LTk3MmUtYWJiMjU4ZTM2NjY42AIG4AIB&sid=de2e315f2c1cdda82db4dd3bf15a09d3&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=dc4f6c343e42035f&srepoch=1672759401&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,5",136 expériences vécues,Le Havre,"99 Rue Dauphine, 76600 Le Havre, France",49.48800663,0.11446936,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Résidence Dauphine ! Connectez-vous pour économiser.
La Résidence Dauphine propose des hébergements acceptant les animaux domestiques dans le quartier historique du Havre. Vous trouverez de nombreux restaurants et magasins à moins de 150 mètres. La plage et le port de plaisance sont accessibles en moins de 10 minutes à pied. Vous bénéficierez gratuitement d'une connexion Wi-Fi dans l'ensemble des locaux.
Les appartements comprennent une cuisine équipée d'un four micro-ondes et d'un réfrigérateur. Vous disposerez également de plaques de cuisson et d'une machine à café.
La Résidence Dauphine se trouve à 700 mètres de l'appartement témoin Perret et à 900 mètres de l'église Saint-Joseph.
L'établissement Résidence Dauphine accueille des clients Booking.com depuis le 16 juin 2015.",Le Havre,49.4938975,0.1079732,9.8,0.0,2,10.2,0.0,3,12.8,0.0,3,12.3,0.0,3,11.8,0.3,61,10.8,0.1,3,12.1,0.3,80,11.399999999999997,0.7,80
Le Havre,Best Western ARThotel,https://www.booking.com/hotel/fr/art.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtyQ0Z0GwAIB0gIkOThjMWY5YmMtMDM4OS00ZjI1LTk3MmUtYWJiMjU4ZTM2NjY42AIG4AIB&sid=de2e315f2c1cdda82db4dd3bf15a09d3&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=dc4f6c343e42035f&srepoch=1672759401&from_beach_sr=1&from=searchresults#hotelTmpl,"7,8",461 expériences vécues,"Perret, Le Havre","147 Rue Louis Brindeau, Perret, 76600 Le Havre, France",49.49119366,0.1064609,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Best Western ARThotel ! Connectez-vous pour économiser.
Le Best Western Art Hotel est situé au cœur du quartier du Perret au Havre, à seulement 10 minutes à pied de la plage. En voiture, vous pourrez rejoindre les principales destinations de Normandie comme Honfleur en 20 minutes, Étretat en 30 minutes et Deauville en 40 minutes.
Décorées dans un style contemporain par divers artistes, toutes les chambres disposent d'une connexion Wi-Fi gratuite, d'une télévision à écran plat, d’une station d'accueil pour iPod et d'une salle de bains privative.
Chaque matin, vous pourrez déguster un petit-déjeuner buffet en chambre ou dans la salle à manger. Vous apprécierez de vous détendre au bar de l'Art Hotel.
Seul le petit-déjeuner buffet est servi tous les jours dans la salle à manger.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,3 pour un séjour à deux.
L'établissement Best Western ARThotel accueille des clients Booking.com depuis le 23 déc. 2009.
Chaîne hôtelière/marque: Best Western",Le Havre,49.4938975,0.1079732,9.8,0.0,2,10.2,0.0,3,12.8,0.0,3,12.3,0.0,3,11.8,0.3,61,10.8,0.1,3,12.1,0.3,80,11.399999999999997,0.7,80
Le Havre,Best Western Plus Le Havre Centre Gare,https://www.booking.com/hotel/fr/hotelterminuslehavre.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtyQ0Z0GwAIB0gIkOThjMWY5YmMtMDM4OS00ZjI1LTk3MmUtYWJiMjU4ZTM2NjY42AIG4AIB&sid=de2e315f2c1cdda82db4dd3bf15a09d3&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=dc4f6c343e42035f&srepoch=1672759401&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,4",600 expériences vécues,Le Havre,"23, Cours De La République, 76600 Le Havre, France",49.49334357,0.12431771,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Best Western Plus Le Havre Centre Gare ! Connectez-vous pour économiser.
Situé dans le centre du Havre, à seulement 10 minutes de route de la plage, le Best Western Plus Le Havre Centre Gare est un hôtel design 4 étoiles doté d'une connexion Wi-Fi gratuite.
Les chambres disposent d'une salle de bains privative et d'une télévision par satellite à écran plat. Leur salle de bains privative est pourvue d'une baignoire ou d'une douche et d'un sèche-cheveux.
Le Best Western at Le Havre Centre Gare sert un petit-déjeuner buffet tous les matins. L'établissement possède également un bar.
Honfleur se trouve à seulement 20 minutes de route du Best Western at Le Havre Centre Gare et les villes balnéaires de Trouville et Deauville sont à 45 minutes en voiture. La gare du Havre, située en face de l'établissement, offre un accès direct à Paris.
Une offre traiteur signée Boco est disponible à tout moment de la journée : des plats équilibrés et variés préparés par des chefs étoilés à savourer dans notre bar ou dans votre chambre.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,2 pour un séjour à deux.
L'établissement Best Western Plus Le Havre Centre Gare accueille des clients Booking.com depuis le 18 juin 2005.
Chaîne hôtelière/marque: Best Western Plus",Le Havre,49.4938975,0.1079732,9.8,0.0,2,10.2,0.0,3,12.8,0.0,3,12.3,0.0,3,11.8,0.3,61,10.8,0.1,3,12.1,0.3,80,11.399999999999997,0.7,80
Le Havre,Residence Monet- F2 à deux pas de toutes commodités,https://www.booking.com/hotel/fr/residence-monet-f2-a-deux-pas-de-toutes-commodites.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtyQ0Z0GwAIB0gIkOThjMWY5YmMtMDM4OS00ZjI1LTk3MmUtYWJiMjU4ZTM2NjY42AIG4AIB&sid=de2e315f2c1cdda82db4dd3bf15a09d3&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=dc4f6c343e42035f&srepoch=1672759401&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,5",12 expériences vécues,Le Havre,"23 Rue du Bastion, 76600 Le Havre, France",49.4936742,0.1164884,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Residence Monet- F2 à deux pas de toutes commodités ! Connectez-vous pour économiser.
Situé au Havre, à 1,8 km de la plage, La Residence Monet- F2 à deux pas de toutes commodités propose un bar, une connexion Wi-Fi gratuite, une réception ouverte 24h/24 et un service de concierge. Cet hébergement climatisé se trouve à moins de 1 km de l'église Saint-Michel.
Cet appartement comprend une chambre, un salon, une télévision à écran plat, une cuisine équipée avec un coin repas ainsi qu'une salle de bains pourvue d'une douche et d'un lave-linge. Les serviettes et le linge de lit sont fournis.
Un service de location de vélos est assuré sur place.
Vous séjournerez à proximité de l'appartement témoin Perret, du Volcan et de l'église Saint-Joseph. L'aéroport le plus proche, celui de Deauville-Normandie, est situé à 38 km. Un service de navette aéroport peut être assuré moyennant des frais supplémentaires.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,6 pour un séjour à deux.
L'établissement Residence Monet- F2 à deux pas de toutes commodités accueille des clients Booking.com depuis le 3 nov. 2022.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",Le Havre,49.4938975,0.1079732,9.8,0.0,2,10.2,0.0,3,12.8,0.0,3,12.3,0.0,3,11.8,0.3,61,10.8,0.1,3,12.1,0.3,80,11.399999999999997,0.7,80
Le Havre,Le Petit Coeur,https://www.booking.com/hotel/fr/le-petit-coeur.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AtyQ0Z0GwAIB0gIkOThjMWY5YmMtMDM4OS00ZjI1LTk3MmUtYWJiMjU4ZTM2NjY42AIG4AIB&sid=de2e315f2c1cdda82db4dd3bf15a09d3&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=dc4f6c343e42035f&srepoch=1672759401&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,3",21 expériences vécues,Le Havre,"RDC 11 Rue du Bastion, 76600 Le Havre, France",49.4938936,0.1156005,"Situé au Havre, à 1,7 km de la plage, l'établissement Le Petit Coeur propose un salon commun, une connexion Wi-Fi gratuite, une réception ouverte 24h/24 et une cuisine commune. Vous pourrez profiter d'un casino sur place.
Cet appartement comprend une chambre, une télévision par satellite à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa kitchenette est équipée d'un four et d'un réfrigérateur. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.
Un service de location de vélos est assuré sur place et vous pourrez pêcher dans les environs.
Vous séjournerez à proximité de l'église Saint-Michel, de l'appartement témoin Perret et du Volcan. L'aéroport de Deauville-Normandie, le plus proche, est à 38 km.
L'établissement Le Petit Coeur accueille des clients Booking.com depuis le 2 sept. 2020.",Le Havre,49.4938975,0.1079732,9.8,0.0,2,10.2,0.0,3,12.8,0.0,3,12.3,0.0,3,11.8,0.3,61,10.8,0.1,3,12.1,0.3,80,11.399999999999997,0.7,80
